,user,timestamp,comment,y_label,likes,hasReplies,replies.commentText
1424,Abhilash Goud,1551544528181,7:23 if cringe was a vegan she’d be that and only vegans would eat that meat,0.0,0,False,
1425,Collin S,1551544528183,tf do they understand capitalism?,0.0,1,False,
1426,Aicha Diallo,1551544528185,why do the vegans look like hippies,0.0,0,False,
1427,Jurgen Brown,1551544528186,Ban meat because muh capitalism 😂😂,0.0,0,False,
1428,Kennedy Dukes,1551544528188,Why does every vegan that’s a woman always have bangs that are too short?,0.0,0,False,
1429,Martin Todorov,1551544528190,7:24 the black guy just thinking of punching the vegan,0.0,0,False,
1430,baddie b,1551544528191,that chinese meat eater with glasses and the vegan girl were so annoying,0.0,0,False,
1431,Dot,1551544528193,"I saw the girl and my first thought was “oh no she has terf bangs she’s gonna yell about the animals”

Also I have a friend who is vegan and is by choice she never tells anyone to become vegan or forces her beliefs in others, she’s not obnoxious about it. She sometimes even apologizes when we go out places that are vegan friendly rather than a regular burger joint because she know that most of us eat meat. 

Some vegans need to actually get a personally that’s not their eating choices.",0.0,0,False,
1432,Jack Morrison,1551544528195,"Meat eaters are fine with vegans however, vegans will ridicule and force their own opinions on a meat eater.

Plz gtfo of here",0.0,0,False,
1433,kefkapalazzo1,1551544528197,Braids guy is retarded,0.0,0,False,
1434,kefkapalazzo1,1551544528199,So... vegans versus the average person?,0.0,0,False,
1435,mebug,1551544528201,"why does every vegan looks like a mentally ill person? it's not a fashion trend, you look stressing",0.0,0,False,
1436,M.F Wu,1551544528203,"Carcass... Okay but its nutritious, healthy.. I get there's a substitute for most of the nutritious sources but like.. it is carcass but don't look at it as one wtf",0.0,0,False,
1437,manuel meza,1551544528205,A vegan once told me that Jesus Christ was an Immoral man cause he ate fish.,0.0,0,False,
1438,LunyLucky,1551544528206,"My thoughts at the start of the video: ""I wonder which ones are the vegans🤔🤔🤔 I mean how can you tell?  it's not like it's painfully obviously look like hippies or anything"" (no offense to hippies)",0.0,0,False,
1439,Mattlirious The Slayer,1551544528208,Cough veganism kills animals anyway cough,0.0,0,False,
1440,wafflehacks67,1551544529042,Here we go again with “capitalism is the problem”. I wouldn't be surprised if their phone runs out of battery and they blame it on capitalism. They really like to put the fault on capitalism with everything.,0.0,0,False,
1441,Olivia Simons,1551544529044,"When that girl ran in to say that it doesn't cost more to be vegan, she was implying that the healthy diet they were all referring to is specifically vegan. The question was about being healthy, not being vegan. I can buy a large thing of fries from McDonald's for cheap and thats perfectly vegan, but it would cost me way more to buy healthy organic vegetables to have instead.",0.0,0,False,
1442,Mike Norez,1551544529046,February 2019???,0.0,1,True,
1443,NFC memes,1551544529048,How is the food chain a construct??? It’s how the ecosystem works. A fish won’t eat a bear but a bear will eat a fish it’s how it works.,0.0,0,False,
1444,Hellen Rabelo,1551544529050,This discussion gave me a headache,0.0,0,False,
1445,Caleb Brink,1551544529052,7:20 so you're a communist.  YOU'RE OPINION DOESN'T MATTER NOW,0.0,0,False,
1446,Chris RJ,1551544529054,"Guess I should've checked the channel more before I requested... 
And of course, there's fighting in the comments about this same topic.  Nice to know that nobody ever learns anything and will instantly go back to their comfort source.",0.0,0,False,
1447,Glen Garcia,1551544529056,Being a meat eater doesnt equate to unhealthiness... poor management of your diet is unhealthy...,0.0,876,True,
1448,Megan Hoffman,1551544529058,"I'm vegan (have been for 3 years) and even I think they're a little extreme. The people portrayed in this video are not accurate of someone who is vegan, not all of us are fanatical and overbearing I promise!",1.0,0,False,
1449,Yass queen,1551544529060,"Did that guy just say the food chain was a construct 

I-",0.0,0,False,
1450,teapotspooks,1551544529061,"The woman with the braids was incredibly disrespectful, even to those on her side.",0.0,0,False,
1451,Emma Troast,1551544529073,"Girl: “The issue is capitalism”

Me: Alright I’m out.",0.0,0,False,
1452,Sophia Regier,1551544529075,"“so do you value a fish the same as a human?”
“yes.”
bish wut",0.0,1811,True,
1453,Delorian Love,1551544529077,"Question : does it costs more than it should to eat healthy

Girl with braids * runs🏃🏻‍♀️to the chair* : It does NOT COST more Money TO be VEGAN 

But where the heck did she hear the word vegan !?!?",0.0,1031,True,
1454,MillenniumTinnyRod,1551544529079,"“Be present with your meal and take time to chew and pray and think about it”
Me, shoveling a Big Mac in my mouth hole: yea that’s real fuckin neato",0.0,0,False,
1455,hanna hammouda,1551544529081,4:04  oH GOD,0.0,0,False,
1456,AyyeItsLyd,1551544529083,"I’ve been vegan for a while, but that girl makes me want to grab a burger and a milkshake so bad.",1.0,3,False,
1457,Andrew Phelan,1551544529084,Bro these guys must have been triggered when they heard that dude killed thatt mountain lion to save his life,0.0,1,False,
1458,Alec G,1551544529086,Why do the vegan look like art majors? I’m asking for a friend,0.0,0,False,
1459,Alec G,1551544529088,Trump has entered the building,0.0,0,False,
1460,Beepboop Boopbeep,1551544530782,"Here is capitalism: 

vegan foods are too pricey

You don’t like that 

You start business producing vegan foods at a lower price.

People like that your food is cheaper.

People buy your food instead, forcing other vegan companies to lower their prices.

vegan food is not too pricey",0.0,0,False,
1461,Perfect-Imperfections,1551544530784,Couldn’t just find some normal vegans? This is why everyone thinks vegans/vegetarians are crazy... smh,0.0,0,False,
1462,Ariana.vidts :,1551544530785,They represent vegans so wronggggg🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️,1.0,164,True,
1463,Joey Lopata,1551544530788,Vegans are rude because when I was fishing with my cousin and father someone grabbed my cousins first catch and he started crying we caught three fish for each of us and this vegan says we are monsters we are “nazis” of food my father said for her to simply ** off,0.0,0,False,
1464,Dragon Forest AJ,1551544530789,C A P I T A L I S M,0.0,0,False,
1465,david saxon,1551544530791,girl with bleached hair has some weird ass mannerisms.,0.0,0,False,
1466,Mari Pastor,1551544530793,If that girl shows me her neck one more time,0.0,0,False,
1467,babymoonlight x,1551544530795,"I've been a vegetarian for 9 years and I was never one of those people who makes others feel bad for their dietary choices. I do it for animal rights and just because eating meat grosses me out but that doesn't give me the right to attack someone else's beliefs. People like the obnoxious vegan girl in this video think they're changing the world by not eating animals but truth is, me being a vegetarian isn't going to stop them from being killed. RESPECT OTHER PEOPLE'S DECISIONS, that goes for this, religion, politics, etc etc",1.0,0,False,
1468,246chewy,1551544530796,Where do they find all these crazy eyed people,0.0,0,False,
1469,Luca Luke,1551544530798,"This was the worst thing I've watched in ages on youtube.  I eat meat, and I've had very decent conversations with vegans.  This was just a bunch of ultra triggered nutjobs interrupting everything",0.0,0,False,
1470,246chewy,1551544530800,So this guy would rather have a HUMAN die then an animal. Yeah go tell his grieving family that your best bud the tiger is worth more than their child,0.0,0,False,
1471,E K,1551544530802,"i dont wanna be the steotype guy, but why do vegans always look like the hippie ones!",0.0,0,False,
1472,Alexantron,1551544530803,That guy talks about the food chain being a silly construct. Doesn't he know that plants with which he fills his belly up are in the food chain us well? LOL,0.0,7,False,
1473,Alexantron,1551544530805,"0:00 girl: what are you putting in your body ( ethical stuff and blah blah blah)
Me: proteins",0.0,1,False,
1474,DaCupcake Draws,1551544530807,That girl is such an attention whore cutting people off and needing to get her point in there and the way she talks and moves... eughhh. So obnoxious. She is the type of person that makes people hate vegans.,0.0,0,False,
1475,Alexantron,1551544530808,"The girl said that her mother ate buckets of ice cream before dying. Well, that is not meat. And who said meat is unhealthy? Junk food might be, but real, unprocessed meat Cooked in the oven is always necessary. And it is not ethical reasons you vegans, be realistic.",0.0,1,True,
1476,Brady Gromacki,1551544530811,The sad thing is that you can tell who is who based on appearance alone,0.0,0,False,
1477,DALLAS DIVINE,1551544530812,Anyone else super uncomfortable with the faces that girl with braids keeps making,0.0,0,False,
1478,Britt,1551544530814,"I don't like that they chose vegans who fit the huge stereotypes. Like hippy, earthy, annoying. And then for the omnivorous group, they chose relatively normal, average, nice people. Most vegans are normal, average, nice people, and do not fit into the stereotypes shown here. It's unfortunate that the opportunity to break those stereotypes was not seized.",0.0,0,False,
1479,cameron shaw,1551544530816,That girl induced a rage I never knew I had,0.0,0,False,
1480,Kiwi Kiwi,1551544531685,From the thumbnail it was pretty obvious who the vegan was.,0.0,0,False,
1481,Elion Kilos,1551544531687,"These vegans are making me hungry, I’m bout to go eat a big ass T-Bone Steak",0.0,0,False,
1482,WDW IMAGINES,1551544531689,9:00 Lmfao meee😂😂,0.0,0,False,
1483,That Syrian Guy,1551544531690,You didn't have to label which is vegan and which isn't,0.0,152,True,
1484,Ross Smith,1551544531693,Mmm bacon.,0.0,0,False,
1485,Robin tell,1551544531695,They don’t look very vegan at all....,0.0,0,False,
1486,Brooke Detillier,1551544531696,Why couldn’t y’all have gotten some little less dramatic vegans/vegetarians ? I feel like y’all chose the most wound up people that weren’t capable of having open conversation.,0.0,0,False,
1487,Lyla Gold,1551544531698,The  vegans are kind of weird.... I like to have a point.,0.0,0,False,
1488,dsorpqxh,1551544531700,6:54 and who the hell said being vegan was healthier than eating meat? I can eat everything a vegan can plus get essential nutrients from animal products,0.0,0,False,
1489,Denise Patrascan,1551544531702,"Im vegan myself and that girl had decent arguments, but damn girl calm tf down",1.0,1,False,
1490,Yusuf Booley,1551544531704,5:40 for all you know that person could find the cure for cancer. Yes human lives are more valuable than animals,0.0,0,False,
1491,Tova Skogström,1551544531705,You could’ve chosen “normal” looking vegans as well. This just makes people look weirder at vegan people. Most just dress like the “meat eaters”.,0.0,0,False,
1492,Kadre W,1551544531707,The vegans looks so vegany,0.0,0,False,
1493,ִ,1551544531709,"all diets are the right diets when everyone dies in the end., eat whatever.",0.0,0,False,
1494,Yung Al-Ghazali,1551544531710,when you see someone with friends and you don't have a friend 1:11,0.0,0,False,
1495,Edzon Solis,1551544531712,These people are a bunch of pussies 😂😂,0.0,0,False,
1496,HarryHog12341,1551544531723,Vegan: L,0.0,0,False,
1497,AllSmiles413,1551544531725,These comments are hilarious,0.0,0,False,
1498,4ElementGirl,1551544531727,Anyone hear a fart-like noise at 6:46 ish?,0.0,0,False,
1499,Сосиска в тесте,1551544531729,Watching this and eating a hotdog lmfao,0.0,0,False,
1500,TheLyonKing5,1551544532574,"That vegan girl who was shitting on capitalism is definitely a commie. Remember the soviets, how do you think they were eating. If we were communist or socialist we would not have the opportunity to be vegan, but even still, meat is the most delicious thing ever so...",0.0,0,False,
